,Study_ID|Celltype_1,Study_ID|Celltype_2,Mean_AUROC,Match_type
1103,Zeng|1311,Macosko|Inh_Frmd7_Trhr_6,1.0,Reciprocal_top_hit
1104,Zeng|3979,Macosko|Inh_Foxp2_Ssc5d_2,1.0,Reciprocal_top_hit
1105,Macosko|Inh_Pax7_Ecel1_1,Zeng|3547,1.0,Above_0.99
1106,Zeng|519,Macosko|Inh_Lhx6_Sst_Prok2,1.0,Reciprocal_top_hit
1107,Zeng|833,Macosko|Inh_Gbx1_Atp8b1_2,1.0,Reciprocal_top_hit
1108,Macosko|Inh_Sncg_Np2yr_Whrn_1,Zeng|625,1.0,Above_0.99
1109,Zeng|871,Macosko|Inh_Sall3_Prss23,1.0,Above_0.99
1110,Zeng|2739,Macosko|Ex_Samd3_Chrna2,1.0,Reciprocal_top_hit
1111,Zeng|927,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
1112,Macosko|Inh_Usp43_Pvalb,Zeng|1291,1.0,Above_0.99
1113,Macosko|Inh_Pax2_Sp9,Zeng|34234,1.0,Above_0.99
1114,Zeng|2416,Macosko|ExInh_Lmx1b_Slc26a7_2,1.0,Above_0.99
1115,Zeng|372,Macosko|Ex_Fezf2_Fn1_Mctp2,1.0,Reciprocal_top_hit
1116,Zeng|3243,Macosko|Inh_Dlk1_Asb4_1,1.0,Reciprocal_top_hit
1117,Macosko|Ex_Phox2b_Bmp3_1,Zeng|4312,1.0,Above_0.99
1118,Macosko|Chol_Isl2_Mnx1_2,Zeng|8957,1.0,Above_0.99
1119,Zeng|2978,Macosko|Inh_Pax3_Chrna5_2,1.0,Above_0.99
1120,Macosko|Ex_Phox2b_Afp,Zeng|3952,1.0,Above_0.99
1121,Zeng|2665,Macosko|Ex_C1ql4_Drd1_1,1.0,Above_0.99
1122,Macosko|Inh_Gata3_Cryba2_2,Zeng|8789,1.0,Above_0.99
1123,Zeng|583,Macosko|CholInh_Ecel1_Nid1,1.0,Above_0.99
1124,Macosko|Inh_Pax2_Glp1r_1,Zeng|4459,1.0,Above_0.99
1125,Macosko|Chol_Tbx20_S100a11_9,Zeng|3879,1.0,Above_0.99
1126,Macosko|Inh_Gbx2_Chrna5_3,Zeng|34177,1.0,Above_0.99
1127,Zeng|2391,Macosko|DopEx_Calb1_Lpl_1,1.0,Above_0.99
1128,Zeng|4810,Macosko|Ex_Pou4f2_Hpse2_3,1.0,Reciprocal_top_hit
1129,Zeng|3814,Macosko|Ex_Hoxc6_Slc7a13_2,1.0,Reciprocal_top_hit
1130,Macosko|Ex_Fezf2_Glyat,Zeng|373,1.0,Above_0.99
1131,Zeng|680,Macosko|Inh_Sncg_Sln_Plch2_2,1.0,Reciprocal_top_hit
1132,Zeng|24742,Macosko|Inh_Pax8_Qrfpr_2,1.0,Reciprocal_top_hit
1133,Zeng|4905,Macosko|Ex_Pou4f2_Gdpd4,1.0,Above_0.99
1134,Zeng|326,Macosko|Ex_Fezf2_Lipm,1.0,Reciprocal_top_hit
1135,Macosko|Inh_Sncg_Np2yr_Whrn_2,Zeng|625,1.0,Above_0.99
1136,Zeng|3668,Macosko|Ex_Pax2_Nr5a2_2,1.0,Reciprocal_top_hit
1137,Zeng|3409,Macosko|Inh_Nkx2-2_Trh_2,1.0,Reciprocal_top_hit
1138,Zeng|3271,Macosko|Inh_Tfap2b_Ntrk1,1.0,Reciprocal_top_hit
1139,Macosko|Inh_Pax3_Vmn1r207_8,Zeng|2993,1.0,Above_0.99
1140,Macosko|Inh_Htr3a_Bmp3_6,Zeng|675,1.0,Above_0.99
1141,Zeng|2979,Macosko|Inh_Pax3_Chrna5_2,1.0,Above_0.99
1142,Macosko|Inh_Six3_Lrrc38_2,Zeng|3330,1.0,Above_0.99
1143,Zeng|899,Macosko|Inh_Clic4_Ano3_2,1.0,Reciprocal_top_hit
1144,Zeng|928,Macosko|Inh_Clic4_Ano3_2,1.0,Above_0.99
1145,Macosko|Ex_Vsx2_Tnnt1_3,Zeng|3024,1.0,Above_0.99
1146,Macosko|Inh_Pax2_Smpdl3b_3,Zeng|4468,1.0,Above_0.99
1147,Zeng|2929,Macosko|Inh_Pax3_Vmn1r207_12,1.0,Reciprocal_top_hit
1148,Zeng|694,Macosko|Inh_Htr3a_Tcim_1,1.0,Reciprocal_top_hit
1149,Macosko|Inh_Hoxc4_Ttc6_1,Zeng|4383,1.0,Above_0.99
1150,Zeng|4990,Macosko|Ex_Sall1_Pmfbp1_9,1.0,Reciprocal_top_hit
1151,Zeng|4954,Macosko|Ex_Tfap2b_Sult3a2_3,1.0,Reciprocal_top_hit
1152,Macosko|Inh_Vcan_St8sia2_4,Zeng|1352,1.0,Above_0.99
1153,Zeng|3102,Macosko|Ex_Vsx2_Ghrh_1,1.0,Above_0.99
1154,Zeng|1349,Macosko|Inh_Vcan_St8sia2_1,1.0,Above_0.99
1155,Macosko|DopEx_Calb1_Npw_1,Zeng|2400,1.0,Above_0.99
1156,Zeng|1821,Macosko|Inh_Pde11a_Atp2c2_1,1.0,Above_0.99
1157,Macosko|Chol_Ecel1_S100a11,Zeng|588,1.0,Above_0.99
1158,Zeng|2023,Macosko|Inh_Tbx3_Bsx,1.0,Above_0.99
1159,Zeng|2991,Macosko|Inh_Pax3_Vmn1r207_1,1.0,Above_0.99
1160,Macosko|Ex_Ebf2_Upp1_2,Zeng|4229,1.0,Above_0.99
1161,Zeng|3445,Macosko|Inh_Pax5_Padi1_1,1.0,Reciprocal_top_hit
1162,Zeng|918,Macosko|Inh_Sp8_Ctsc_2,1.0,Reciprocal_top_hit
1163,Zeng|2618,Macosko|Ex_Lhx9_Nps_2,1.0,Reciprocal_top_hit
1164,Zeng|4196,Macosko|Inh_Pax2_Tnfaip8l3,1.0,Reciprocal_top_hit
1165,Macosko|Inh_Gata3_Olfr48_4,Zeng|3248,1.0,Above_0.99
1166,Zeng|4683,Macosko|Ex_Fn1_Nts,1.0,Reciprocal_top_hit
1167,Zeng|3091,Macosko|Ex_Nkx6-1_Vsx2_1,1.0,Above_0.99
1168,Zeng|1397,Macosko|Inh_Frmd7_Hgf_1,1.0,Above_0.99
1169,Macosko|Ex_Pou4f1_Htr5b_1,Zeng|3623,1.0,Above_0.99
1170,Macosko|Ex_Hmx3_Twist2_3,Zeng|4038,1.0,Above_0.99
1171,Zeng|4628,Macosko|Ex_Ebf2_Clec9a_1,1.0,Reciprocal_top_hit
1172,Zeng|3425,Macosko|Inh_Otx1_Svs5_1,1.0,Reciprocal_top_hit
1173,Macosko|Inh_Pax2_Tnfaip8l3_3,Zeng|4400,1.0,Above_0.99
1174,Zeng|24741,Macosko|Inh_Pax2_Tnnt2,1.0,Reciprocal_top_hit
1175,Macosko|Ex_Pou4f1_Htr5b_7,Zeng|3623,1.0,Above_0.99
1176,Zeng|3876,Macosko|Ex_Phox2b_Zar1l,1.0,Reciprocal_top_hit
1177,Macosko|Ex_Fezf2_Tmem255b_1,Zeng|42,1.0,Above_0.99
1178,Macosko|NorEx_Phox2b_Prlh,Zeng|3935,1.0,Above_0.99
1179,Zeng|1256,Macosko|Inh_Aqp9_4930523C07Rik,1.0,Above_0.99
1180,Macosko|Ex_Sox6_Trpa1,Zeng|4652,1.0,Above_0.99
1181,Macosko|Inh_Nkx2-2_Glp1r_Trh_1,Zeng|3405,1.0,Above_0.99
1182,Macosko|Inh_Vcan_Cd1d1,Zeng|1342,1.0,Above_0.99
1183,Zeng|4178,Macosko|Ex_Lhx2_Thbs2,1.0,Reciprocal_top_hit
1184,Zeng|546,Macosko|Inh_Lhx6_Sst_Th_Elfn1,1.0,Reciprocal_top_hit
1185,Macosko|Ex_Pou4f1_Htr5b_13,Zeng|3623,1.0,Above_0.99
1186,Zeng|4449,Macosko|Inh_Pax2_Cdh3_1,1.0,Reciprocal_top_hit
1187,Macosko|Ex_Lmx1b_Upp1,Zeng|4234,1.0,Above_0.99
1188,Macosko|Ex_Hoxb5_Prdm16_2,Zeng|24428,1.0,Above_0.99
1189,Zeng|4224,Macosko|Ex_Lmx1b_Dynap_3,1.0,Above_0.99
1190,Zeng|1006,Macosko|Inh_Sox8_Sh3d21_2,1.0,Above_0.99
1191,Macosko|Ex_Ebf2_Prokr1_1,Zeng|4221,1.0,Above_0.99
1192,Zeng|2913,Macosko|Ex_Irx2_Popdc3_2,1.0,Above_0.99
1193,Zeng|539,Macosko|Inh_Lhx6_Sst_Ctsc_7,1.0,Reciprocal_top_hit
1194,Zeng|2822,Macosko|Ex_Sall3_Cd44_2,1.0,Reciprocal_top_hit
1195,Zeng|683,Macosko|Inh_Htr3a_Ibsp_1,1.0,Reciprocal_top_hit
1196,Zeng|4009,Macosko|Inh_Fbxl7_Frem1_2,1.0,Above_0.99
1197,Zeng|2274,Macosko|Ex_Slc12a7_Odad1_2,1.0,Above_0.99
1198,Zeng|4311,Macosko|Ex_Phox2b_Bmp3_1,1.0,Above_0.99
1199,Zeng|3175,Macosko|Inh_Nkx2-2_Gata2_4,1.0,Reciprocal_top_hit
1200,Zeng|3880,Macosko|Ex_Gata3_Cwh43,1.0,Reciprocal_top_hit
1201,Macosko|Inh_Nkx2-1_Sytl4_2,Zeng|897,1.0,Above_0.99
1202,Zeng|1231,Macosko|Inh_Lhx6_Myo1h_1,1.0,Reciprocal_top_hit
1203,Macosko|Inh_Htr3a_Bmp3_3,Zeng|670,1.0,Above_0.99
1204,Macosko|Ex_Pou4f1_Htr5b_8,Zeng|3623,1.0,Above_0.99
1205,Macosko|Ex_Ebf2_Tnfaip8_4,Zeng|8164,1.0,Above_0.99
1206,Macosko|Inh_Pax2_Pkhd1l1_7,Zeng|4033,1.0,Above_0.99
1207,Zeng|932,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
1208,Macosko|SerEx_Fev_Crhr2_2,Zeng|2848,1.0,Above_0.99
1209,Zeng|5003,Macosko|Ex_Pitx2_Gm7271,1.0,Reciprocal_top_hit
1210,Zeng|3567,Macosko|Inh_Pax7_Bmp5_2,1.0,Reciprocal_top_hit
1211,Macosko|Ex_Pou4f1_Htr5b_11,Zeng|3623,1.0,Above_0.99
1212,Zeng|4273,Macosko|Ex_Pax5_Ggta1_2,1.0,Above_0.99
1213,Zeng|1192,Macosko|Inh_Ppp1r1b_Drd1_Pkib,1.0,Reciprocal_top_hit
1214,Zeng|2746,Macosko|Ex_Samd3_Npsr1_3,1.0,Reciprocal_top_hit
1215,Zeng|429,Macosko|Ex_Crym_Odad2_3,1.0,Reciprocal_top_hit
1216,Zeng|4170,Macosko|Inh_Tfap2a_Cdh1,1.0,Reciprocal_top_hit
1217,Zeng|3345,Macosko|Inh_Foxa2_Upp1_3,1.0,Reciprocal_top_hit
1218,Zeng|34123,Macosko|Inh_Pax8_Kcng3,1.0,Reciprocal_top_hit
1219,Macosko|Inh_Sall3_Trhr_5,Zeng|912,1.0,Above_0.99
1220,Macosko|Inh_Pax8_Sp9_2,Zeng|3377,1.0,Above_0.99
1221,Macosko|Ex_Lhx9_Erg,Zeng|8801,1.0,Above_0.99
1222,Zeng|4258,Macosko|Ex_Ebf3_Adam33_7,1.0,Reciprocal_top_hit
1223,Macosko|SerEx_Fev_Crhr2_4,Zeng|2850,1.0,Above_0.99
1224,Macosko|Inh_Lhx6_Esr2_8,Zeng|1235,1.0,Above_0.99
1225,Macosko|Ex_Pou4f1_Htr5b_3,Zeng|3623,1.0,Above_0.99
1226,Macosko|Inh_Pax2_Hoxb5_Lrrc52_2,Zeng|3740,1.0,Above_0.99
1227,Zeng|2456,Macosko|Ex_Nkx2-4_Calcr_7,1.0,Reciprocal_top_hit
1228,Zeng|691,Macosko|Inh_Htr3a_Nr2e1_2,1.0,Above_0.99
1229,Macosko|Inh_Pax2_Glp1r_4,Zeng|4459,1.0,Above_0.99
1230,Macosko|Ex_Lhx9_Nps_5,Zeng|2618,1.0,Above_0.99
1231,Zeng|3850,Macosko|Inh_Foxp2_Drd3_1,1.0,Reciprocal_top_hit
1232,Zeng|4152,Macosko|Inh_Tfap2a_Slc6a12,1.0,Reciprocal_top_hit
1233,Zeng|3554,Macosko|Inh_Pax7_Egflam_1,1.0,Above_0.99
1234,Zeng|2004,Macosko|Inh_Tbx3_Atf7ip2,1.0,Above_0.99
1235,Macosko|Inh_Sall3_Ecrg4,Zeng|905,1.0,Above_0.99
1236,Macosko|Inh_Hoxc4_Tekt1_Chrdl2,Zeng|4372,1.0,Above_0.99
1237,Macosko|Chol_Isl2_Mnx1_1,Zeng|8957,1.0,Above_0.99
1238,Zeng|2424,Macosko|DopEx_Calb1_Mc3r,1.0,Above_0.99
1239,Zeng|2404,Macosko|DopEx_Calb1_Lpl_1,1.0,Above_0.99
1240,Macosko|Inh_Nrk_Kcnmb1_2,Zeng|9384,1.0,Above_0.99
1241,Macosko|Ex_Phox2b_Shisa3,Zeng|3954,1.0,Above_0.99
1242,Zeng|4430,Macosko|Inh_Pax2_Tfap2c_2,1.0,Reciprocal_top_hit
1243,Zeng|4017,Macosko|Inh_Pou6f2_Pi15_2,1.0,Reciprocal_top_hit
1244,Zeng|3853,Macosko|Inh_Bhlhe22_Crh,1.0,Above_0.99
1245,Zeng|3216,Macosko|Ex_Gata3_Tgm6_2,1.0,Reciprocal_top_hit
1246,Zeng|4453,Macosko|Inh_Pax2_Met_3,1.0,Reciprocal_top_hit
1247,Zeng|430,Macosko|Ex_Crym_Odad2_2,1.0,Reciprocal_top_hit
1248,Zeng|3162,Macosko|Inh_Six3_Gchfr_1,1.0,Reciprocal_top_hit
1249,Zeng|4031,Macosko|Inh_Pax2_Pkhd1l1_4,1.0,Reciprocal_top_hit
1250,Macosko|Ex_Ebf2_Olfr275,Zeng|4230,1.0,Above_0.99
1251,Macosko|Inh_Pax2_Sgo2b_2,Zeng|4138,1.0,Above_0.99
1252,Macosko|Inh_Pax6_Fbln2_2,Zeng|994,1.0,Above_0.99
1253,Zeng|4458,Macosko|Inh_Pax2_Glp1r_4,1.0,Above_0.99
1254,Zeng|24580,Macosko|Ex_Pou4f1_Crabp1_1,1.0,Reciprocal_top_hit
1255,Zeng|3867,Macosko|Ex_C1ql4_Cpne7_4,1.0,Reciprocal_top_hit
1256,Zeng|34337,Macosko|Inh_Pax2_Dmrt3_7,1.0,Reciprocal_top_hit
1257,Zeng|34332,Macosko|Inh_Pax2_Dmrt3_5,1.0,Reciprocal_top_hit
1258,Macosko|Ex_Phox2b_Prok1,Zeng|3948,1.0,Above_0.99
1259,Zeng|3800,Macosko|Ex_Tlx1_Crocc2_5,1.0,Reciprocal_top_hit
1260,Macosko|Inh_Htr3a_Bmp3_5,Zeng|678,1.0,Above_0.99
1261,Macosko|Ex_Lmx1b_Dynap_2,Zeng|4245,1.0,Above_0.99
1262,Zeng|1277,Macosko|Inh_Pax6_Adra2a,1.0,Reciprocal_top_hit
1263,Zeng|417,Macosko|Ex_Crym_Prrx1,1.0,Reciprocal_top_hit
1264,Zeng|2749,Macosko|Ex_Samd3_Emx2_1,1.0,Reciprocal_top_hit
1265,Macosko|Inh_Six3_Cdc42ep5,Zeng|3308,1.0,Above_0.99
1266,Macosko|Inh_Pax2_Ano1,Zeng|4449,1.0,Above_0.99
1267,Macosko|CholEx_Hoxc4_Olfr681,Zeng|4057,1.0,Above_0.99
1268,Zeng|3338,Macosko|Inh_Six3_Pnliprp2_4,1.0,Above_0.99
1269,Zeng|645,Macosko|Inh_Htr3a_Grpr_3,1.0,Reciprocal_top_hit
1270,Zeng|34328,Macosko|Inh_Pax8_Sfrp1_5,1.0,Reciprocal_top_hit
1271,Zeng|2982,Macosko|Inh_Sox6_Chrna5_2,1.0,Above_0.99
1272,Zeng|3310,Macosko|Inh_Emx2_Qrfprl,1.0,Reciprocal_top_hit
1273,Zeng|4774,Macosko|Ex_Lhx2_Nek11_6,1.0,Reciprocal_top_hit
1274,Macosko|Inh_Lmo2_Chrna2_1,Zeng|1282,1.0,Above_0.99
1275,Macosko|Inh_Lhx6_Cxcr4_2,Zeng|537,1.0,Above_0.99
1276,Macosko|Ex_Hoxb3_Ldlrap1_17,Zeng|4049,1.0,Above_0.99
1277,Zeng|1797,Macosko|Inh_Six3_Pvalb_Npy_1,1.0,Reciprocal_top_hit
1278,Zeng|5093,Macosko|Ex_Tcf7l2_Fbln1_Tead4_1,1.0,Above_0.99
1279,Zeng|4830,Macosko|Ex_Ebf2_Nr1h4,1.0,Reciprocal_top_hit
1280,Zeng|1241,Macosko|Inh_Lhx6_Myo1h_1,1.0,Above_0.99
1281,Zeng|3823,Macosko|Ex_Lhx9_Prdm6_1,1.0,Reciprocal_top_hit
1282,Zeng|2388,Macosko|DopEx_Calb1_Lpl_2,1.0,Above_0.99
1283,Zeng|3835,Macosko|Ex_Lhx9_Igfbpl1_2,1.0,Reciprocal_top_hit
1284,Macosko|Inh_Pax2_Chrnb4,Zeng|4027,1.0,Above_0.99
1285,Zeng|1240,Macosko|Inh_Lhx6_Myo1h_1,1.0,Above_0.99
1286,Macosko|Inh_Tfap2b_Postn_1,Zeng|34308,1.0,Above_0.99
1287,Zeng|336,Macosko|Ex_Fezf2_Glyat,1.0,Above_0.99
1288,Zeng|530,Macosko|Inh_Lhx6_Sst_A730009L09Rik_Igf1,1.0,Reciprocal_top_hit
1289,Zeng|3301,Macosko|Inh_Six3_Dpy19l2_2,1.0,Reciprocal_top_hit
1290,Macosko|Ex_Nkx2-4_Grpr_3,Zeng|2428,1.0,Above_0.99
1291,Zeng|2643,Macosko|Ex_C1ql4_Drd1_6,1.0,Reciprocal_top_hit
1292,Zeng|666,Macosko|Inh_Sncg_Sln_Plch2_1,1.0,Above_0.99
1293,Zeng|2516,Macosko|Ex_Sim1_Ucn3_3,1.0,Reciprocal_top_hit
1294,Zeng|34164,Macosko|Inh_Gata3_Msx1_4,1.0,Reciprocal_top_hit
1295,Macosko|Ex_Ebf2_Prokr1_3,Zeng|4246,1.0,Above_0.99
1296,Zeng|2430,Macosko|Ex_Nkx2-4_Calcr_3,1.0,Reciprocal_top_hit
1297,Macosko|Ex_Lmx1b_Dynap_1,Zeng|4224,1.0,Above_0.99
1298,Zeng|1308,Macosko|Inh_Frmd7_Trhr_4,1.0,Reciprocal_top_hit
1299,Zeng|931,Macosko|Inh_Sp8_Ctsc_1,1.0,Above_0.99
1300,Zeng|4467,Macosko|Inh_Pax2_Smpdl3b_3,1.0,Above_0.99
1301,Zeng|3238,Macosko|Inh_Six3_Ccdc68_2,1.0,Reciprocal_top_hit
1302,Zeng|2463,Macosko|Ex_Sim1_Serpina3i,1.0,Reciprocal_top_hit
1303,Zeng|3785,Macosko|Inh_Pax2_Sp8,1.0,Reciprocal_top_hit
1304,Zeng|3849,Macosko|Inh_Pou6f2_Cartpt,1.0,Reciprocal_top_hit
1305,Zeng|834,Macosko|Inh_Gbx1_Atp8b1_2,1.0,Above_0.99
1306,Macosko|Inh_Fbxl7_Cyp26b1,Zeng|4009,1.0,Above_0.99
1307,Zeng|421,Macosko|Ex_Crym_Cldn22,1.0,Reciprocal_top_hit
1308,Zeng|4828,Macosko|Ex_Ebf2_Nr1h4,1.0,Above_0.99
1309,Zeng|4197,Macosko|Inh_Pax2_Dpt,1.0,Reciprocal_top_hit
1310,Zeng|2185,Macosko|Ex_Lmx1a_Ngfr,1.0,Reciprocal_top_hit
1311,Macosko|Inh_Pax2_Pkhd1l1_5,Zeng|4031,1.0,Above_0.99
1312,Zeng|1341,Macosko|Inh_Vcan_Cd1d1,1.0,Above_0.99
1313,Macosko|Ex_Irx2_Slc6a3,Zeng|2899,1.0,Above_0.99
1314,Macosko|Ex_Ebf2_Pla2g5_3,Zeng|4346,1.0,Above_0.99
1315,Macosko|Ex_Ebf2_Wdr86,Zeng|4346,1.0,Above_0.99
1316,Macosko|SerEx_Fev_Cwh43,Zeng|2844,1.0,Above_0.99
1317,Zeng|3115,Macosko|Inh_Pax5_Slc38a11_2,1.0,Reciprocal_top_hit
1318,Macosko|DopEx_Calb1_Ngf,Zeng|2395,1.0,Above_0.99
1319,Zeng|3593,Macosko|Inh_Otx2_Tnnt1_1,1.0,Above_0.99
1320,Zeng|4741,Macosko|Ex_C1ql4_Trhr_7,1.0,Above_0.99
1321,Macosko|Inh_Pax2_Ctsc,Zeng|4208,1.0,Above_0.99
1322,Zeng|1466,Macosko|Inh_Six6_Vipr2_11,1.0,Reciprocal_top_hit
1323,Zeng|3027,Macosko|Ex_Nkx6-1_Pax8_2,1.0,Above_0.99
1324,Zeng|2840,Macosko|Ser_Fev_Siglec15,1.0,Above_0.99
1325,Macosko|Inh_Lhx6_Sst_Itgad,Zeng|519,1.0,Above_0.99
1326,Macosko|Ex_Pou4f1_Htr5b_6,Zeng|3623,1.0,Above_0.99
1327,Zeng|2414,Macosko|DopEx_Calb1_Trpv1,1.0,Above_0.99
1328,Zeng|3196,Macosko|Inh_Gata3_Tnnt1_2,1.0,Reciprocal_top_hit
1329,Zeng|297,Macosko|Ex_Crym_Nuak2,1.0,Reciprocal_top_hit
1330,Zeng|306,Macosko|Ex_Fn1_Cfap58,1.0,Reciprocal_top_hit
1331,Zeng|1005,Macosko|Inh_Sox8_Cyp26b1,1.0,Reciprocal_top_hit
1332,Zeng|3205,Macosko|Inh_Gata3_Tnnt1_2,1.0,Above_0.99
1333,Zeng|925,Macosko|Inh_Clic4_Ano3_1,1.0,Above_0.99
1334,Zeng|4876,Macosko|Ex_Sox6_Ttc29_2,1.0,Reciprocal_top_hit
1335,Zeng|4250,Macosko|Ex_Lmx1b_F2rl2,1.0,Reciprocal_top_hit
1336,Zeng|4455,Macosko|Inh_Pax2_Olfr372_2,1.0,Above_0.99
1337,Macosko|Inh_Dmrt3_Tarm1_3,Zeng|8201,1.0,Above_0.99
1338,Zeng|34199,Macosko|Inh_Pax2_Irx4_2,1.0,Reciprocal_top_hit
1339,Zeng|3118,Macosko|Inh_Pax5_Asb4_2,1.0,Reciprocal_top_hit
1340,Zeng|3476,Macosko|Inh_Nkx2-2_Bcam_3,1.0,Reciprocal_top_hit
1341,Zeng|3841,Macosko|Inh_Onecut1_Met_3,1.0,Reciprocal_top_hit
1342,Zeng|3645,Macosko|Ex_Hmx3_Sst,1.0,Reciprocal_top_hit
1343,Macosko|Ex_Onecut2_Galnt14,Zeng|3837,1.0,Above_0.99
1344,Zeng|3314,Macosko|Inh_Six3_Colq_1,1.0,Reciprocal_top_hit
1345,Zeng|3439,Macosko|Inh_Pax5_Tmem176b_3,1.0,Reciprocal_top_hit
1346,Zeng|2393,Macosko|DopEx_Calb1_Aqp1,1.0,Above_0.99
1347,Zeng|3571,Macosko|Inh_Dmbx1_Tacr3_3,1.0,Reciprocal_top_hit
1348,Zeng|261,Macosko|Ex_Rorb_Ptpn20,1.0,Reciprocal_top_hit
1349,Zeng|1377,Macosko|Inh_Frmd7_Hgf_1,1.0,Above_0.99
1350,Zeng|3329,Macosko|Inh_Six3_Enpep,1.0,Reciprocal_top_hit
1351,Zeng|2683,Macosko|Ex_Samd3_Emx2_7,1.0,Reciprocal_top_hit
1352,Zeng|38,Macosko|Ex_Nxph4_Olfr110_Crhr1,1.0,Reciprocal_top_hit
1353,Zeng|34330,Macosko|Inh_Pax8_Sfrp1_4,1.0,Reciprocal_top_hit
1354,Zeng|8161,Macosko|Ex_Ebf2_Tnfaip8_4,1.0,Above_0.99
1355,Zeng|2684,Macosko|Ex_Samd3_Tnfaip8_2,1.0,Reciprocal_top_hit
1356,Macosko|OlfactoryEnsheathing_Alx4_Bhmt_2,Zeng|5239,1.0,Above_0.99
1357,Zeng|3587,Macosko|Inh_Otx2_Scgn,1.0,Reciprocal_top_hit
1358,Zeng|865,Macosko|Inh_Sall3_Chrne,1.0,Above_0.99
1359,Macosko|Inh_Onecut1_Met_2,Zeng|3841,1.0,Above_0.99
1360,Macosko|NG_Draxin_9,Zeng|1365,1.0,Above_0.99
1361,Zeng|649,Macosko|Inh_Vip_Crh_1,1.0,Reciprocal_top_hit
1362,Zeng|856,Macosko|Inh_Sall3_Chrne,1.0,Above_0.99
1363,Zeng|698,Macosko|Inh_Vip_Crh_Sema5b,1.0,Reciprocal_top_hit
1364,Macosko|Inh_Htr3a_Pdzph1_5,Zeng|671,1.0,Above_0.99
1365,Zeng|5256,Macosko|Fibro_Eya2_Slc47a1_1,1.0,Reciprocal_top_hit
1366,Macosko|Inh_Lhx6_Esr2_14,Zeng|1242,1.0,Above_0.99
1367,Macosko|Inh_Htr3a_Tcim_2,Zeng|694,1.0,Above_0.99
1368,Zeng|1346,Macosko|Inh_Vcan_St8sia2_6,1.0,Above_0.99
1369,Macosko|Ex_Ebf2_Cox8b_2,Zeng|8172,1.0,Above_0.99
1370,Macosko|Ex_Ebf2_Ifi213_2,Zeng|4627,1.0,Above_0.99
1371,Zeng|4872,Macosko|Ex_Sox6_Sult3a2_2,1.0,Reciprocal_top_hit
1372,Macosko|Ex_C1ql4_Drd1_3,Zeng|2664,1.0,Above_0.99
1373,Macosko|Ex_Lhx2_Llgl2,Zeng|8173,1.0,Above_0.99
1374,Zeng|690,Macosko|Inh_Htr3a_Ibsp_6,1.0,Above_0.99
1375,Macosko|Ex_Lmx1b_Pou4f1_Arsj_2,Zeng|4227,1.0,Above_0.99
1376,Zeng|1255,Macosko|Inh_Ppp1r1b_Drd1_Shisa8_3,1.0,Reciprocal_top_hit
1377,Macosko|SerEx_Fev_Tecrl,Zeng|2843,1.0,Above_0.99
1378,Macosko|Ex_Lhx9_Frk_1,Zeng|8801,1.0,Above_0.99
1379,Zeng|4143,Macosko|Inh_Pax2_Tnc,1.0,Reciprocal_top_hit
1380,Zeng|1250,Macosko|Inh_Lhx6_Esr2_9,1.0,Above_0.99
1381,Zeng|3566,Macosko|Inh_Pax7_Slc9a3,1.0,Reciprocal_top_hit
1382,Zeng|3263,Macosko|Inh_Pax7_Qrfpr_2,1.0,Above_0.99
1383,Zeng|3683,Macosko|Ex_Pou4f1_Abcc9_3,1.0,Reciprocal_top_hit
1384,Zeng|4989,Macosko|Ex_Sall1_Pmfbp1_6,1.0,Reciprocal_top_hit
1385,Zeng|1015,Macosko|Inh_Sox8_Calcrl_2,1.0,Reciprocal_top_hit
1386,Zeng|96,Macosko|Ex_Fezf2_Pirt_Stum,1.0,Reciprocal_top_hit
1387,Macosko|Inh_Pax2_Tmem215_1,Zeng|4209,1.0,Above_0.99
1388,Macosko|Inh_Lhx6_Sst_A730009L09Rik_Kcnh8,Zeng|530,1.0,Above_0.99
1389,Zeng|3375,Macosko|Inh_Pax8_Sp9_6,1.0,Above_0.99
1390,Macosko|Inh_Pax2_Smpdl3b_5,Zeng|4469,1.0,Above_0.99
1391,Macosko|Inh_Six3_Bmp3_Ano1_3,Zeng|3305,1.0,Above_0.99
1392,Zeng|3348,Macosko|Inh_Nkx2-2_Clic5,1.0,Reciprocal_top_hit
1393,Macosko|Ex_Fezf2_Cdc25c_3,Zeng|336,1.0,Above_0.99
1394,Zeng|2605,Macosko|Ex_Lhx9_Prok2,1.0,Reciprocal_top_hit
1395,Zeng|2387,Macosko|DopEx_Calb1_Lpl_2,1.0,Above_0.99
1396,Zeng|563,Macosko|Inh_Nkx2-1_Sst_2,1.0,Reciprocal_top_hit
1397,Zeng|639,Macosko|Inh_Vip_Sncg_Yjefn3,1.0,Reciprocal_top_hit
1398,Zeng|4010,Macosko|Inh_Fbxl7_Frem1_2,1.0,Above_0.99
1399,Zeng|24597,Macosko|Ex_Pax2_Mafb_2,1.0,Reciprocal_top_hit
1400,Zeng|3392,Macosko|Inh_Nkx2-2_Trh_1,1.0,Reciprocal_top_hit
1401,Macosko|Ex_Plcg2_Traf1_2,Zeng|4,1.0,Above_0.99
1402,Zeng|3945,Macosko|Ex_Phox2b_Dbh_2,1.0,Above_0.99
